movieId,title_movielens,genres_movielens,imdbId,id,budget,overview,popularity,release_date,revenue,runtime,age_limit,age_restriction_label,suitable_under_18,tagline,vote_average,vote_count,tmdb_genres_clean,keywords_clean,combined_text,cast_names,director_names
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,180052,11692.0,100000000.0,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.",12.092241,2002-08-15,7103973.0,95.0,16,16+,True,Action's future has arrived...,4.4,142.0,"['Action', 'Comedy', 'Science Fiction']","['moon', 'casino', 'bar', 'nightclub', 'future', 'mafia boss', 'laser gun']","Adventures of Pluto Nash, The (2002) Action|Adventure|Comedy|Sci-Fi The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon. Action's future has arrived... moon casino bar nightclub future mafia boss laser gun","Eddie Murphy, Randy Quaid, Rosario Dawson, Joe Pantoliano, Jay Mohr, Luis Guzmán, Peter Boyle, Burt Young, Pam Grier, John Cleese, Illeana Douglas, Alex Sol",Ron Underwood
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,1816518,126319.0,12516654.0,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",11.103202,2012-12-12,8109160.0,78.0,16,16+,True,"Bonnie and Clyde, Sid and Nancy...",7.6,142.0,"['Animation', 'Comedy', 'Drama', 'Family']","['mouse', 'musician', 'friendship', 'prejudice', 'bear']","Ernest & Célestine (Ernest et Célestine) (2012) Adventure|Animation|Children|Comedy|Drama|Romance Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together. Bonnie and Clyde, Sid and Nancy... mouse musician friendship prejudice bear","Anne-Marie Loop, Lambert Wilson, Pauline Brunner, Patrice Melennec, Brigitte Virtudes, Léonard Louf, Dominique Maurin, Yann Lemadic, Féodor Atkine, Vincent Grass, Patrice Dozier, Jacques Ciron","Stéphane Aubier, Vincent Patar, Benjamin Renner"
5809,Femme Fatale (2002),Crime|Thriller,280665,9280.0,35000000.0,"A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.",9.07278,2002-11-06,16838910.0,114.0,16,16+,True,Nothing is more desirable or more deadly than a woman with a secret.,6.2,142.0,"['Thriller', 'Crime', 'Romance']","['paris', 'france', 'new identity', 'paparazzi', 'cannes']","Femme Fatale (2002) Crime|Thriller A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her. Nothing is more desirable or more deadly than a woman with a secret. paris france new identity paparazzi cannes","Rebecca Romijn, Antonio Banderas, Peter Coyote, Rie Rasmussen, Gregg Henry, Eriq Ebouaney, Edouard Montoute, Thierry Frémont, Jo Prestia, Fiona Curzon, Daniel Milgram, Jean-Marc Minéo",Brian De Palma
5959,Narc (2002),Crime|Drama|Thriller,272207,11022.0,6500000.0,"An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.",8.526635,2002-01-14,12633747.0,105.0,16,16+,True,,6.8,142.0,"['Action', 'Crime', 'Drama', 'Thriller']","['assertion', 'investigation', 'internal affairs', 'narcotics cop']","Narc (2002) Crime|Drama|Thriller An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.  assertion investigation internal affairs narcotics cop","Jason Patric, Ray Liotta, Chi McBride, Busta Rhymes, Lloyd Adams, Lina Giornofelice, Alan C. Peterson, Anne Openshaw, John Ortiz, Krista Bridges, Bishop Brigante, Alan van Sprang",Joe Carnahan
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,429573,10008.0,0.0,Based on the true events of the only case in US History where a spirit caused the death of a man.,7.436315,2005-05-05,0.0,83.0,16,16+,True,Possession Knows No Bounds,5.3,142.0,"['Horror', 'Thriller']","['witch', 'independent film', 'curse', 'suitor', 'family']","American Haunting, An (2005) Drama|Horror|Mystery|Thriller Based on the true events of the only case in US History where a spirit caused the death of a man. Possession Knows No Bounds witch independent film curse suitor family","Donald Sutherland, Sissy Spacek, James D'Arcy, Matthew Marsh, Gaye Brown, Vernon Dobtcheff, Thom Fell, Shauna Shim, Zoe Thorne, Sam Alexander, Miquel Brown, Madalina Stan",Courtney Solomon
60141,St. Trinian's (2007),Children|Comedy,964587,10748.0,0.0,"When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red.",7.377587,2007-12-21,0.0,101.0,7,7+,True,Taking higher education to a new low.,5.6,142.0,"['Comedy', 'Family', 'Science Fiction']","['solidarity', 'snake', 'exhibit', 'musical', 'shenanigan', 'chaos', 'receiving of stolen goods', ""girls' boarding school"", 'quiz show', 'unorthodox', 'debt', 'principal', 'anarchy', 'group of friends', 'duringcreditsstinger', 'distillery']","St. Trinian's (2007) Children|Comedy When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red. Taking higher education to a new low. solidarity snake exhibit musical shenanigan chaos receiving of stolen goods girls' boarding school quiz show unorthodox debt principal anarchy group of friends duringcreditsstinger distillery","Talulah Riley, Rupert Everett, Gemma Arterton, Colin Firth, Lena Headey, Jodie Whittaker, Russell Brand, Anna Chancellor, Juno Temple, Tamsin Egerton, Antonia Bernath, Amara Karan","Barnaby Thompson, Oliver Parker"
4661,Sea of Love (1989),Crime|Drama|Thriller,98273,12150.0,19000000.0,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",11.47316,1989-09-15,110879513.0,113.0,18,18+,False,Deception is dangerous. Desire is deadly.,6.7,141.0,"['Drama', 'Crime', 'Mystery']","['new york', 'alcohol', 'sex', 'detective', 'newspaper', 'nudity', 'suspect', 'police', 'murder', 'suspense', 'serial killer', 'neo-noir']","Sea of Love (1989) Crime|Drama|Thriller Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects. Deception is dangerous. Desire is deadly. new york alcohol sex detective newspaper nudity suspect police murder suspense serial killer neo-noir","Al Pacino, Ellen Barkin, John Goodman, Michael Rooker, William Hickey, Richard Jenkins, Paul Calderon, John Spencer, Mark Phelan, Samuel L. Jackson, Damien Leake, Joshua Nelson",Harold Becker
6887,Radio (2003),Drama,316465,13920.0,32000000.0,"High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.",9.254647,2003-10-24,52277485.0,109.0,13,13+,True,His courage made them champions.,6.8,141.0,['Drama'],"['biography', 'friendship', 'sport']","Radio (2003) Drama High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community. His courage made them champions. biography friendship sport","Cuba Gooding Jr., Ed Harris, Alfre Woodard, S. Epatha Merkerson, Debra Winger, Chris Mulkey",Mike Tollin
2560,Ravenous (1999),Horror|Thriller,129332,10212.0,12000000.0,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims",9.164386,1999-03-16,0.0,100.0,18,18+,False,You Are Who You Eat,6.9,141.0,"['Comedy', 'Horror', 'Thriller', 'Western']","['winter', 'cliff', 'cooking', 'cave', 'nudity', 'chase', 'fort', 'army', 'murder', 'survival', 'snow', 'camp', 'soldier', 'violence', 'cannibal', 'madness', 'stranger', 'american mexican war', 'woman director', 'wendigo', 'military outpost', 'vomiting blood']","Ravenous (1999) Horror|Thriller Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims You Are Who You Eat winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger american mexican war woman director wendigo military outpost vomiting blood","Guy Pearce, Robert Carlyle, David Arquette, Jeremy Davies, Neal McDonough, Stephen Spinella, Joseph Runningfox, Bill Brochtrup, Sheila Tousey, Jeffrey Jones, John Spencer",Antonia Bird
89388,I Don't Know How She Does It (2011),Comedy,1742650,70868.0,24000000.0,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",8.630825,2011-09-16,30551495.0,89.0,13,13+,True,"If it were easy, men would do it too.",5.0,141.0,"['Romance', 'Comedy']","['pregnancy', 'family vacation', 'widower', 'working mum', 'in-laws']","I Don't Know How She Does It (2011) Comedy A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids. If it were easy, men would do it too. pregnancy family vacation widower working mum in-laws","Sarah Jessica Parker, Pierce Brosnan, Sarah Shahi, Busy Philipps, Olivia Munn, Jessica Szohr, Kelsey Grammer, Christina Hendricks, Greg Kinnear, Jane Curtin, Seth Meyers, Michael Dean",Douglas McGrath
50160,Miss Potter (2006),Drama,482546,13967.0,30000000.0,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",8.386432,2006-12-03,35078241.0,92.0,7,7+,True,The life of Beatrix Potter is the most enchanting tale of all.,6.3,141.0,"['Drama', 'Family', 'Romance']","['loss of lover', 'mountain lake', 'author', 'rabbit']","Miss Potter (2006) Drama The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success. The life of Beatrix Potter is the most enchanting tale of all. loss of lover mountain lake author rabbit","Ewan McGregor, Renée Zellweger, Emily Watson, Barbara Flynn, Bill Paterson, Matyelok Gibbs, Lloyd Owen, Anton Lesser, David Bamber, Phyllida Law, Lucy Boynton, Oliver Jenkins",Chris Noonan
107537,Q (2011),Drama,1879030,86331.0,1344000.0,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",20.422246,2011-09-14,0.0,103.0,18,18+,False,,4.1,140.0,"['Drama', 'Romance']","['france', 'female nudity', 'sex', 'sexuality', 'love', 'sexual fantasy', 'romance', 'unfaithfulness', 'unsimulated sex', 'prostitution', 'female homosexuality', 'couple', 'desire', 'lesbian sex', 'explicit sex', 'economic crisis', 'sexual disorder', 'erotic movie']","Q (2011) Drama In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.  france female nudity sex sexuality love sexual fantasy romance unfaithfulness unsimulated sex prostitution female homosexuality couple desire lesbian sex explicit sex economic crisis sexual disorder erotic movie","Déborah Révy, Hélène Zimmer, Gowan Didi, Johnny Amaro, Johan Libéreau, Jean-François Gallotte, Brice Fournier, Christelle Benoit, Patrick Hauthier, Léticia Belliccini, Fabien Ara, Margot Heurtematte",Laurent Bouhnik
48744,Shortbus (2006),Comedy|Drama|Romance,367027,1378.0,2000000.0,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.",14.846001,2006-05-20,5179037.0,101.0,18,18+,False,Open Your Mind. And Everything Else.,6.3,140.0,"['Romance', 'Drama', 'Comedy']","['gay', 'new york', 'free love', 'swinger club', 'transsexuality', 'sex', 'heterosexual', 'suicide attempt', 'eroticism', 'group sex', 'orgasm', 'sex therapy', 'video', 'dominatrix', 'homosexuality', 'unsimulated sex']","Shortbus (2006) Comedy|Drama|Romance A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's. Open Your Mind. And Everything Else. gay new york free love swinger club transsexuality sex heterosexual suicide attempt eroticism group sex orgasm sex therapy video dominatrix homosexuality unsimulated sex","Sook-Yin Lee, Paul Dawson, PJ DeBoy, Jay Brannan, Lindsay Beamish, Raphael Barker, Peter Stickles, Ray Rivas, Bitch, Shanti Carson, Justin Hagan, Miriam Shor",John Cameron Mitchell
93980,"Three Stooges, The (2012)",Comedy,383010,76489.0,30000000.0,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",14.585968,2012-04-13,54819301.0,92.0,16,16+,True,Just Say Moe.,4.9,140.0,['Comedy'],['duringcreditsstinger'],"Three Stooges, The (2012) Comedy While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show. Just Say Moe. duringcreditsstinger","Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch, Sofía Vergara, Jennifer Hudson, Craig Bierko, Stephen Collins, Larry David, Kirby Heyborne, Carly Craig, Kate Upton","Bobby Farrelly, Peter Farrelly"
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy,57193,11576.0,9400000.0,"A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",14.562991,1963-11-07,60000000.0,163.0,16,16+,True,The biggest entertainment ever to rock the screen with laughter!,7.0,140.0,"['Action', 'Adventure', 'Comedy', 'Crime']","['competition', 'prison', 'california', 'chase', 'humor', 'national park', 'treasure hunt', 'slapstick', 'money', 'car chase', 'desert', 'race', 'cash', 'planes', 'funny']","It's a Mad, Mad, Mad, Mad World (1963) Comedy A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself. The biggest entertainment ever to rock the screen with laughter! competition prison california chase humor national park treasure hunt slapstick money car chase desert race cash planes funny","Spencer Tracy, Milton Berle, Sid Caesar, Buddy Hackett, Mickey Rooney, Moe Howard, Larry Fine, Joe DeRita, Ethel Merman, Dick Shawn, Phil Silvers, Terry-Thomas",Stanley Kramer
34336,Must Love Dogs (2005),Comedy|Romance,417001,11648.0,30000000.0,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",11.120167,2005-07-21,58405313.0,98.0,13,13+,True,,5.8,140.0,"['Comedy', 'Romance']","['sister sister relationship', 'make a match', 'single', 'children', 'teacher', 'dating', 'divorce', 'pet dog', 'computer dating', 'internet dating', 'wooden boats']","Must Love Dogs (2005) Comedy|Romance Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.  sister sister relationship make a match single children teacher dating divorce pet dog computer dating internet dating wooden boats","Diane Lane, John Cusack, Elizabeth Perkins, Christopher Plummer, Dermot Mulroney, Stockard Channing, Ali Hillis, Brad William Henke, Julie Gonzalo, Glenn Howerton, Ben Shenkman, Jordana Spiro",Gary David Goldberg
77795,Cargo (2009),Sci-Fi,381940,34069.0,0.0,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,10.142218,2009-09-24,0.0,120.0,16,16+,True,,5.9,140.0,"['Thriller', 'Mystery', 'Science Fiction']","['space colony', 'space travel', 'simulated reality ', 'spaceship', 'suspense', 'cargo ship', 'suspended animation', 'loneliness in space']",Cargo (2009) Sci-Fi The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.  space colony space travel simulated reality  spaceship suspense cargo ship suspended animation loneliness in space,"Martin Rapold, Anna-Katharina Schwabroh, Regula Grauwiller, Yangzom Brauen, Michael Finger, Claude-Oliver Rudolph, Pierre Semmler, Noa Strupler, Maria Boettner, Gilles Tschudi","Ivan Engler, Ralph Etter"
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,1525366,84204.0,0.0,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",9.451228,2012-08-10,0.0,94.0,18,18+,False,"For the locals on Erin Island, it's last orders.",6.0,140.0,"['Science Fiction', 'Comedy', 'Thriller', 'Horror']","['monster', 'ireland', 'drunk', 'beheaded']","Grabbers (2012) Comedy|Horror|Sci-Fi Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk! For the locals on Erin Island, it's last orders. monster ireland drunk beheaded","Richard Coyle, Ruth Bradley, Russell Tovey, Bronagh Gallagher, David Pearse, Lalor Roddy, Clelia Murphy, Louis Dempsey, Micheál O'Gruagain, Ned Dennehy, Roz McCutcheon",Jon Wright
59392,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi,942903,13001.0,7000000.0,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",8.591387,2008-03-11,8900000.0,97.0,16,16+,True,The lines have been drawn. The battle has been waged. Only one thing can save us...,6.9,140.0,"['Adventure', 'Science Fiction']","['wormhole', 'space travel', 'supernatural powers', 'spaceship', 'alien']","Stargate: The Ark of Truth (2008) Action|Fantasy|Sci-Fi SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies. The lines have been drawn. The battle has been waged. Only one thing can save us... wormhole space travel supernatural powers spaceship alien","Ben Browder, Amanda Tapping, Christopher Judge, Michael Shanks, Beau Bridges, Claudia Black, Morena Baccarin, Tim Guinee, Julian Sands, Currie Graham",Robert C. Cooper
57370,Mad Money (2008),Comedy|Crime|Thriller,951216,12085.0,0.0,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.,6.847133,2008-01-17,0.0,104.0,16,16+,True,,5.9,140.0,"['Action', 'Comedy', 'Crime']","['gang', 'hoodlum', 'woman director']",Mad Money (2008) Comedy|Crime|Thriller Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.  gang hoodlum woman director,"Diane Keaton, Queen Latifah, Katie Holmes, Ted Danson, Roger Cross, Stephen Root, J.C. MacKenzie, Christopher McDonald, Finesse Mitchell",Callie Khouri
2805,Mickey Blue Eyes (1999),Comedy|Romance,130121,10154.0,0.0,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him.",6.786117,1999-08-16,0.0,102.0,16,16+,True,A romantic comedy you can't refuse,5.3,140.0,"['Comedy', 'Crime', 'Romance']","['new york', 'marriage proposal', 'fbi', 'mafia boss', 'mafia']","Mickey Blue Eyes (1999) Comedy|Romance An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him. A romantic comedy you can't refuse new york marriage proposal fbi mafia boss mafia","Hugh Grant, James Caan, Jeanne Tripplehorn, Burt Young, James Fox, Joe Viterelli, Gerry Becker, Maddie Corman, Tony Darrow, Paul Lazar, Vincent Pastore, Scott Thompson",Kelly Makin
96510,"Apparition, The (2012)",Horror|Thriller,1433822,79694.0,17000000.0,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",6.385234,2012-08-23,9627492.0,82.0,16,16+,True,Once You Believe You Die,4.5,140.0,"['Horror', 'Thriller']","['experiment', 'supernatural', 'paranormal', 'haunting', 'disappearance', 'fear', 'ghost']","Apparition, The (2012) Horror|Thriller Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence. Once You Believe You Die experiment supernatural paranormal haunting disappearance fear ghost","Ashley Greene, Sebastian Stan, Tom Felton, Julianna Guill, Luke Pasqualino, Rick Gomez, Anna Clark, Melissa Goldberg, Meena Serendib, Suzanne Ford, Tim Williams",Todd Lincoln
5531,Undisputed (2002),Drama,281322,15070.0,20000000.0,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",17.227376,2002-08-23,12398628.0,96.0,18,18+,False,Two Enemies ... The Mob ... The Ultimate Showdown.,6.1,139.0,"['Action', 'Adventure', 'Drama', 'Thriller']",['sport'],"Undisputed (2002) Drama Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion. Two Enemies ... The Mob ... The Ultimate Showdown. sport","Wesley Snipes, Ving Rhames, Peter Falk, Michael Rooker, Jon Seda, Ken Medlock, Wes Studi, Fisher Stevens, Dayton Callie, Amy Aquino, Johnny Williams, Joe D'Angerio",Walter Hill
88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller,1013860,43935.0,20000000.0,"Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.",10.617236,2011-03-16,4634062.0,107.0,16,16+,True,No pulse? No problem,4.5,139.0,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']","['detective', 'vampire', 'supernatural', 'zombie', 'werewolf', 'ghouls']","Dylan Dog: Dead of Night (2010) Comedy|Horror|Mystery|Thriller Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans. No pulse? No problem detective vampire supernatural zombie werewolf ghouls","Brandon Routh, Peter Stormare, Sam Huntington, Taye Diggs, Anita Briem, Kurt Angle, Andrew Sensenig, Randal Reeder, Courtney J. Clark, Gabrielle Chapin, Kimberly Whalen, Courtney Shay Young",Kevin Munroe
7448,Envy (2004),Comedy,326856,10710.0,40000000.0,A man becomes increasingly jealous of his friend's newfound success.,9.842771,2004-04-30,0.0,99.0,13,13+,True,"Success didn’t go to his head, it went to his neighbor.",4.8,139.0,['Comedy'],"['jealousy', 'inventor', 'neighbor', 'best friend', 'milliionaire', 'dog', 'envy', 'golden egg']","Envy (2004) Comedy A man becomes increasingly jealous of his friend's newfound success. Success didn’t go to his head, it went to his neighbor. jealousy inventor neighbor best friend milliionaire dog envy golden egg","Ben Stiller, Jack Black, Rachel Weisz, Christopher Walken, Amy Poehler, Ariel Gade, Sam Lerner, Lily Jackson, Connor Matheus, Hector Elias, Angee Hughes, Manny Kleinmuntz",Barry Levinson
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,92076,16337.0,4700000.0,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,9.617777,1986-08-22,8025872.0,101.0,18,18+,False,After a decade of silence... The buzzz is back!,5.9,139.0,['Horror'],"['hammer', 'gore', 'slasher', 'chainsaw', 'b horror']","Texas Chainsaw Massacre 2, The (1986) Horror A radio host is victimized by the cannibal family as a former Texas Marshall hunts them. After a decade of silence... The buzzz is back! hammer gore slasher chainsaw b horror","Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson, Ken Evert, Harlan Jordan, Kirk Sisco, James N. Harrell, Lou Perryman, Kinky Friedman, Tobe Hooper",Tobe Hooper
6078,Firefox (1982),Action|Sci-Fi|Thriller,83943,10724.0,18000000.0,"The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox.",8.700565,1982-06-13,70687344.0,136.0,16,16+,True,...the most devastating killing machine ever built... his job... steal it!,5.5,139.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['flying', 'pilot', 'kampfjet', 'false identity', 'assault', 'suspense']","Firefox (1982) Action|Sci-Fi|Thriller The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox. ...the most devastating killing machine ever built... his job... steal it! flying pilot kampfjet false identity assault suspense","Clint Eastwood, Freddie Jones, David Huffman, Warren Clarke, Ronald Lacey, Kenneth Colley, Klaus Löwitsch, Nigel Hawthorne, Stefan Schnabel, Thomas Hill, Clive Merrison, Kai Wulff",Clint Eastwood
